trait_index	differential	left_pole	right_pole	care	fairness	loyalty	authority	purity	liberty	general	notes
154	judgemental :: accepting	judgemental	accepting								
155	average :: deviant	average	deviant								
156	gossiping :: confidential	gossiping	confidential								
157	official :: backdoor	official	backdoor								
158	scholarly :: crafty	scholarly	crafty								
159	leisurely :: hurried	leisurely	hurried								
160	explorer :: builder	explorer	builder								
161	captain :: first-mate	captain	first-mate								
162	mysterious :: unambiguous	mysterious	unambiguous								
163	independent :: codependent	independent	codependent								
164	family-first :: work-first	family-first	work-first								
165	scruffy :: manicured	scruffy	manicured								
166	wild :: tame	wild	tame								
167	prestigious :: disreputable	prestigious	disreputable								
168	scandalous :: proper	scandalous	proper								
169	unprepared :: hoarder	unprepared	hoarder								
170	sheltered :: street-smart	sheltered	street-smart								
171	open-minded :: close-minded	open-minded	close-minded								
172	permanent :: transient	permanent	transient								
173	dramatic :: no-nonsense	dramatic	no-nonsense								
174	apprentice :: master	apprentice	master								
175	straight :: queer	straight	queer								
176	androgynous :: gendered	androgynous	gendered								
177	repetitive :: varied	repetitive	varied								
178	patient :: impatient	patient	impatient								
179	poisonous :: nurturing	poisonous	nurturing								
180	creepy :: disarming	creepy	disarming								
181	inspiring :: cringeworthy	inspiring	cringeworthy								
182	soulless :: soulful	soulless	soulful								
183	beautiful :: ugly	beautiful	ugly								
184	domestic :: industrial	domestic	industrial								
185	juvenile :: mature	juvenile	mature								
186	idealist :: realist	idealist	realist								
187	nihilist :: existentialist	nihilist	existentialist								
188	objective :: subjective	objective	subjective								
189	theist :: atheist	theist	atheist								
190	classical :: avant-garde	classical	avant-garde								
191	utilitarian :: decorative	utilitarian	decorative								
192	generalist :: specialist	generalist	specialist								
193	multicolored :: monochrome	multicolored	monochrome								
194	complimentary :: insulting	complimentary	insulting								
195	individualist :: communal	individualist	communal								
196	equitable :: hypocritical	equitable	hypocritical								
197	traditional :: unorthodox	traditional	unorthodox								
198	workaholic :: slacker	workaholic	slacker								
199	resourceful :: helpless	resourceful	helpless								
200	crazy :: sane	crazy	sane								
201	anarchist :: statist	anarchist	statist								
202	cool :: dorky	cool	dorky								
203	important :: irrelevant	important	irrelevant								
204	noob :: pro	noob	pro								
205	deranged :: reasonable	deranged	reasonable								
206	rural :: urban	rural	urban								
207	introspective :: not introspective	introspective	not introspective								
208	city-slicker :: country-bumpkin	city-slicker	country-bumpkin								
209	western :: eastern	western	eastern								
210	mad :: glad	mad	glad								
211	social :: reclusive	social	reclusive								
212	studious :: goof-off	studious	goof-off								
213	slugabed :: go-getter	slugabed	go-getter								
214	penny-pincher :: overspender	penny-pincher	overspender								
215	liberal :: conservative	liberal	conservative								
216	unassuming :: pretentious	unassuming	pretentious								
217	persistent :: quitter	persistent	quitter								
218	hedonist :: monastic	hedonist	monastic								
219	patriotic :: unpatriotic	patriotic	unpatriotic								
220	tactful :: indiscreet	tactful	indiscreet								
221	wholesome :: salacious	wholesome	salacious								
222	joyful :: miserable	joyful	miserable								
223	zany :: regular	zany	regular								
224	alert :: oblivious	alert	oblivious								
225	feminist :: sexist	feminist	sexist								
226	racist :: egalitarian	racist	egalitarian								
227	abstract :: concrete	abstract	concrete								
228	formal :: intimate	formal	intimate								
229	resolute :: wavering	resolute	wavering								
230	deep :: shallow	deep	shallow								
231	valedictorian :: drop out	valedictorian	drop out								
232	minimalist :: pack rat	minimalist	pack rat								
233	trash :: treasure	trash	treasure								
234	stinky :: fresh	stinky	fresh								
235	legit :: scrub	legit	scrub								
236	self-destructive :: self-improving	self-destructive	self-improving								
237	French :: Russian	French	Russian								
238	German :: English	German	English								
239	Italian :: Swedish	Italian	Swedish								
240	Greek :: Roman	Greek	Roman								
241	traumatized :: flourishing	traumatized	flourishing								
242	sturdy :: flimsy	sturdy	flimsy								
243	macho :: metrosexual	macho	metrosexual								
244	claustrophobic :: spelunker	claustrophobic	spelunker								
245	offended :: chill	offended	chill								
246	rhythmic :: stuttering	rhythmic	stuttering								
247	musical :: off-key	musical	off-key								
248	lost :: enlightened	lost	enlightened								
249	masochistic :: pain-avoidant	masochistic	pain-avoidant								
250	efficient :: overprepared	efficient	overprepared								
251	oppressed :: privileged	oppressed	privileged								
252	sunny :: gloomy	sunny	gloomy								
253	vegan :: cannibal	vegan	cannibal								
254	loveable :: punchable	loveable	punchable								
255	slow-talking :: fast-talking	slow-talking	fast-talking								
256	believable :: poorly-written	believable	poorly-written								
257	vibrant :: geriatric	vibrant	geriatric								
258	consistent :: variable	consistent	variable								
259	dispassionate :: romantic	dispassionate	romantic								
260	linear :: circular	linear	circular								
261	intense :: lighthearted	intense	lighthearted								
262	knowledgeable :: ignorant	knowledgeable	ignorant								
263	fixable :: unfixable	fixable	unfixable								
264	exuberant :: subdued	exuberant	subdued								
265	secretive :: open-book	secretive	open-book								
266	perceptive :: unobservant	perceptive	unobservant								
267	folksy :: presidential	folksy	presidential								
268	corporate :: freelance	corporate	freelance								
269	sleepy :: frenzied	sleepy	frenzied								
270	loose :: tight	loose	tight								
271	narcissistic :: low self esteem	narcissistic	low self esteem								
272	poetic :: factual	poetic	factual								
273	melee :: ranged	melee	ranged								
274	giggling :: chortling	giggling	chortling								
275	whippersnapper :: sage	whippersnapper	sage								
276	tailor :: blacksmith	tailor	blacksmith								
277	hunter :: gatherer	hunter	gatherer								
278	experimental :: reliable	experimental	reliable								
279	moist :: dry	moist	dry								
280	trolling :: triggered	trolling	triggered								
281	tattle-tale :: f***-the-police	tattle-tale	f***-the-police								
282	punk rock :: preppy	punk rock	preppy								
283	realistic :: fantastical	realistic	fantastical								
284	trendy :: vintage	trendy	vintage								
285	factual :: exaggerating	factual	exaggerating								
286	good-cook :: bad-cook	good-cook	bad-cook								
287	comedic :: dramatic	comedic	dramatic								
288	OCD :: ADHD	OCD	ADHD								
289	interrupting :: attentive	interrupting	attentive								
290	exhibitionist :: bashful	exhibitionist	bashful								
291	badass :: weakass	badass	weakass								
292	gamer :: non-gamer	gamer	non-gamer								
293	random :: pointed	random	pointed								
294	epic :: deep	epic	deep								
295	serene :: pensive	serene	pensive								
296	bored :: interested	bored	interested								
297	envious :: prideful	envious	prideful								
298	ironic :: profound	ironic	profound								
299	sexual :: asexual	sexual	asexual								
300	clean :: perverted	clean	perverted								
301	empath :: psychopath	empath	psychopath								
302	haunted :: blissful	haunted	blissful								
303	entitled :: grateful	entitled	grateful								
304	ambitious :: realistic	ambitious	realistic								
305	stuck-in-the-past :: forward-thinking	stuck-in-the-past	forward-thinking								
306	fire :: water	fire	water								
307	earth :: air	earth	air								
308	lover :: fighter	lover	fighter								
309	overachiever :: underachiever	overachiever	underachiever								
310	Coke :: Pepsi	Coke	Pepsi								
311	twitchy :: still	twitchy	still								
312	freak :: normie	freak	normie								
313	thinker :: doer	thinker	doer								
314	hard-work :: natural-talent	hard-work	natural-talent								
315	stingy :: generous	stingy	generous								
316	stubborn :: accommodating	stubborn	accommodating								
317	extravagant :: thrifty	extravagant	thrifty								
318	demanding :: unchallenging	demanding	unchallenging								
319	two-faced :: one-faced	two-faced	one-faced								
320	plastic :: wooden	plastic	wooden								
321	neutral :: opinionated	neutral	opinionated								
322	chivalrous :: businesslike	chivalrous	businesslike								
323	high standards :: desperate	high standards	desperate								
324	on-time :: tardy	on-time	tardy								
325	everyman :: chosen one	everyman	chosen one								
326	jealous :: opinionated	jealous	opinionated								
327	protagonist :: antagonist	protagonist	antagonist								
328	devoted :: unfaithful	devoted	unfaithful								
329	fearmongering :: reassuring	fearmongering	reassuring								
330	common sense :: analysis	common sense	analysis								
331	unemotional :: emotional	unemotional	emotional								
332	rap :: rock	rap	rock								
333	genocidal :: not genocidal	genocidal	not genocidal								
334	cat person :: dog person	cat person	dog person								
335	indie :: pop	indie	pop								
336	cultured :: rustic	cultured	rustic								
337	tautology :: oxymoron	tautology	oxymoron								
338	bad boy :: white knight	bad boy	white knight								
339	princess :: queen	princess	queen								
340	hypochondriac :: stoic	hypochondriac	stoic								
341	yes-man :: contrarian	yes-man	contrarian								
342	giving :: receiving	giving	receiving								
343	chic :: cheesy	chic	cheesy								
344	celebrity :: boy/girl-next-door	celebrity	boy/girl-next-door								
345	goth :: flower child	goth	flower child								
346	summer :: winter	summer	winter								
347	frank :: sugarcoated	frank	sugarcoated								
348	naive :: paranoid	naive	paranoid								
349	gullible :: cynical	gullible	cynical								
350	motivated :: unmotivated	motivated	unmotivated								
351	radical :: centrist	radical	centrist								
352	monotone :: expressive	monotone	expressive								
353	love-focused :: money-focused	love-focused	money-focused								
354	transparent :: machiavellian	transparent	machiavellian								
355	timid :: cocky	timid	cocky								
356	concise :: long-winded	concise	long-winded								
357	picky :: always down	picky	always down								
358	proactive :: reactive	proactive	reactive								
359	prudish :: flirtatious	prudish	flirtatious								
360	innocent :: jaded	innocent	jaded								
361	touchy-feely :: distant	touchy-feely	distant								
362	muddy :: washed	muddy	washed								
363	quirky :: predictable	quirky	predictable								
364	never cries :: often crying	never cries	often crying								
365	main character :: side character	main character	side character								
366	original :: cliché	original	cliché								
367	hugs :: handshakes	hugs	handshakes								
368	homebody :: world traveler	homebody	world traveler								
369	naughty :: nice	naughty	nice								
370	junkie :: straight edge	junkie	straight edge								
371	small-vocabulary :: big-vocabulary	small-vocabulary	big-vocabulary								
372	dystopian :: utopian	dystopian	utopian								
373	parental :: childlike	parental	childlike								
374	writer :: reader	writer	reader								
375	creator :: consumer	creator	consumer								
376	capitalist :: communist	capitalist	communist								
377	positive :: negative	positive	negative								
378	grounded :: fantasy-prone	grounded	fantasy-prone								
379	thinker :: feeler	thinker	feeler								
380	insightful :: generic	insightful	generic								
381	questioning :: believing	questioning	believing								
382	proud :: apologetic	proud	apologetic								
383	bubbly :: flat	bubbly	flat								
384	tired :: wired	tired	wired								
385	woke :: problematic	woke	problematic								
386	grumpy :: cheery	grumpy	cheery								
387	hippie :: militaristic	hippie	militaristic								
388	gluttonous :: moderate	gluttonous	moderate								
389	flawed :: perfect	flawed	perfect								
390	sweet :: savory	sweet	savory								
391	annoying :: unannoying	annoying	unannoying								
392	good-manners :: bad-manners	good-manners	bad-manners								
393	evolutionist :: creationist	evolutionist	creationist								
394	fulfilled :: unfulfilled	fulfilled	unfulfilled								
395	friendly :: unfriendly	friendly	unfriendly								
396	innovative :: routine	innovative	routine								
397	delicate :: coarse	delicate	coarse								
398	resentful :: euphoric	resentful	euphoric								
399	uptight :: easy	uptight	easy								
400	blue :: red	blue	red								
401	slumbering :: insomniac	slumbering	insomniac								
402	spirited :: lifeless	spirited	lifeless								
403	outgoing :: withdrawn	outgoing	withdrawn								
404	Hates PDA :: Constant PDA	Hates PDA	Constant PDA								
405	buffoon :: charmer	buffoon	charmer								
406	sloppy :: fussy	sloppy	fussy								
407	accurate :: off target	accurate	off target								
408	harsh :: gentle	harsh	gentle								
409	clinical :: heartfelt	clinical	heartfelt								
410	inappropriate :: seemly	inappropriate	seemly								
411	smug :: sheepish	smug	sheepish								
412	fake :: real	fake	real								
413	popular :: rejected	popular	rejected								
414	catty :: supportive	catty	supportive								
415	chronically single :: serial dater	chronically single	serial dater								
416	people-person :: things-person	people-person	things-person								
417	eager :: reluctant	eager	reluctant								
418	goal-oriented :: experience-oriented	goal-oriented	experience-oriented								
419	outdoorsy :: indoorsy	outdoorsy	indoorsy								
420	divine :: earthly	divine	earthly								
421	foodie :: unenthusiastic about food	foodie	unenthusiastic about food								
422	chill :: sassy	chill	sassy								
423	glamorous :: spartan	glamorous	spartan								
424	prankster :: anti-prank	prankster	anti-prank								
425	goofy :: unfrivolous	goofy	unfrivolous								
426	noble :: jovial	noble	jovial								
427	blessed :: cursed	blessed	cursed								
428	forward :: repressed	forward	repressed								
429	entrepreneur :: employee	entrepreneur	employee								
430	quivering :: unstirring	quivering	unstirring								
431	mechanical :: natural	mechanical	natural								
432	minds-own-business :: snoops	minds-own-business	snoops								
433	prying :: unmeddlesome	prying	unmeddlesome								
434	leader :: follower	leader	follower								
435	handy :: can't-fix-anything	handy	can't-fix-anything								
436	green thumb :: plant-neglecter	green thumb	plant-neglecter								
437	activist :: nonpartisan	activist	nonpartisan								
438	photographer :: physicist	photographer	physicist								
439	lumberjack :: mad-scientist	lumberjack	mad-scientist								
440	pointless :: meaningful	pointless	meaningful								
441	focused :: absentminded	focused	absentminded								
442	bear :: wolf	bear	wolf								
443	lion :: zebra	lion	zebra								
444	kangaroo :: dolphin	kangaroo	dolphin								
445	all-seeing :: blind	all-seeing	blind								
446	engineerial :: lawyerly	engineerial	lawyerly								
447	love shy :: cassanova	love shy	cassanova								
448	disturbing :: enchanting	disturbing	enchanting								
449	maverick :: conformist	maverick	conformist								
450	social climber :: nonconformist	social climber	nonconformist								
451	social chameleon :: strong identity	social chameleon	strong identity								
452	awkward :: comfortable	awkward	comfortable								
453	sincere :: irreverent	sincere	irreverent								
454	intuitive :: analytical	intuitive	analytical								
455	cringing away :: welcoming experience	cringing away	welcoming experience								
456	stereotypical :: boundary breaking	stereotypical	boundary breaking								
457	energetic :: mellow	energetic	mellow								
458	hopeful :: fearful	hopeful	fearful								
459	likes change :: resists change	likes change	resists change								
460	manic :: mild	manic	mild								
461	old-fashioned :: progressive	old-fashioned	progressive								
462	gross :: hygienic	gross	hygienic								
463	stable :: unstable	stable	unstable								
464	overthinker :: underthinker	overthinker	underthinker								
